commodity,target_date,as_of_date,month_sin,month_cos,lag1_mom_pct,lag2_mom_pct,lag3_mom_pct,lag12_mom_pct,fuel_mom_pct,fx_mom_pct,is_harvest_month,is_lean_month,is_import,n_history_months,source,target_mom_pct
Beans Brown,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,0.2342112435869126,8.757459346756935,1.5374469005475344,2.0648325528975997,,0.0,0,0,0,60,WB_RTFP,4.493230723323571
Beef Boneless,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,3.355596749042178,-2.489963438645393,3.499338835438426,0.6563935417310152,,0.0,1,0,0,60,WB_RTFP,-2.166366538746989
Garri White,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,0.8578556340592902,5.139216223098231,12.759329381236316,-1.397742602242269,,0.0,0,0,0,60,WB_RTFP,1.27845653590819
Goat Meat Bone-In,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,3.261198453230496,-1.5538673779805667,2.5731854097274187,0.7321206246431622,,0.0,1,0,0,60,WB_RTFP,-1.86357010695265
Maize White Grain,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,8.465512041984757,0.6019586573571933,3.4309088815797084,1.5195179460309127,,0.0,0,0,0,60,WB_RTFP,-5.3395446335526175
Onions Fresh,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,6.8580068672223105,-1.9149263824630447,3.074576598710843,1.2115006641057358,,0.0,1,0,0,60,WB_RTFP,-4.986920234190084
Rice Long-Grain Imported,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,7.800743823362688,-1.9598363670373709,4.120512330770043,0.3937827630150714,,,0,0,1,60,WB_RTFP,-5.655506990615344
Yam Tuber,2012-01-01,2011-12-01,0.49999999999999994,0.8660254037844387,9.74300641050303,-4.762158253287662,3.299963292478969,1.5583675670143737,,0.0,0,0,0,60,WB_RTFP,-6.657688412694518
Agric Hen Eggs (Crate of 30 Pieces),2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-3.726116828981707,6.094551840021811,-1.721704264365076,0.4490051147204577,,0.0,0,0,0,61,WB_RTFP,5.157788206656311
Beans Brown,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,4.493230723323571,0.2342112435869126,8.757459346756935,-0.5938066755482474,,0.0,0,0,0,61,WB_RTFP,4.341658187975006
Beef Boneless,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-2.166366538746989,3.355596749042178,-2.489963438645393,0.4389986204094365,,0.0,0,0,0,61,WB_RTFP,2.7019581179129837
Garri White,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,1.27845653590819,0.8578556340592902,5.139216223098231,-0.566026166734368,,0.0,0,0,0,61,WB_RTFP,0.983328341818912
Goat Meat Bone-In,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-1.86357010695265,3.261198453230496,-1.5538673779805667,0.4243138856346196,,0.0,0,0,0,61,WB_RTFP,2.9424627552806726
Maize White Grain,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-5.3395446335526175,8.465512041984757,0.6019586573571933,0.3572654631547767,,0.0,0,0,0,61,WB_RTFP,6.233227822691401
Onions Fresh,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-4.986920234190084,6.8580068672223105,-1.9149263824630447,-0.06473132960977956,,0.0,1,0,0,61,WB_RTFP,4.946447661245323
Rice Long-Grain Imported,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-5.655506990615344,7.800743823362688,-1.9598363670373709,0.301212049634203,,,0,0,1,61,WB_RTFP,5.460825087024679
Yam Tuber,2012-02-01,2012-01-01,0.8660254037844386,0.5000000000000001,-6.657688412694518,9.74300641050303,-4.762158253287662,0.27056944415200235,,0.0,0,0,0,61,WB_RTFP,7.220281330829459
Agric Hen Eggs (Crate of 30 Pieces),2012-03-01,2012-02-01,1.0,6.123233995736766e-17,5.157788206656311,-3.726116828981707,6.094551840021811,1.949367460379281,,0.0,0,1,0,62,WB_RTFP,1.0870268651788084
Beans Brown,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,4.341658187975006,4.493230723323571,0.2342112435869126,7.270778089168717,,0.0,0,0,0,62,WB_RTFP,0.25037609385041293
Beef Boneless,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,2.7019581179129837,-2.166366538746989,3.355596749042178,1.3379931610562723,,0.0,0,0,0,62,WB_RTFP,0.9232568390293183
Garri White,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,0.983328341818912,1.27845653590819,0.8578556340592902,0.5648160638236366,,0.0,0,1,0,62,WB_RTFP,-0.4618089636131195
Goat Meat Bone-In,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,2.9424627552806726,-1.86357010695265,3.261198453230496,1.4463753550261638,,0.0,0,0,0,62,WB_RTFP,0.8535301169299458
Maize White Grain,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,6.233227822691401,-5.3395446335526175,8.465512041984757,1.4520482018665737,,0.0,0,0,0,62,WB_RTFP,1.0356974498411775
Onions Fresh,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,4.946447661245323,-4.986920234190084,6.8580068672223105,0.14830598462427513,,0.0,0,0,0,62,WB_RTFP,1.1070536229098815
Rice Long-Grain Imported,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,5.460825087024679,-5.655506990615344,7.800743823362688,-0.5711298913646856,,,0,0,1,62,WB_RTFP,1.3286310056295436
Yam Tuber,2012-03-01,2012-02-01,1.0,6.123233995736766e-17,7.220281330829459,-6.657688412694518,9.74300641050303,1.9797717990139407,,0.0,0,1,0,62,WB_RTFP,2.3111102886310464
Agric Hen Eggs (Crate of 30 Pieces),2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,1.0870268651788084,5.157788206656311,-3.726116828981707,1.097599353690204,,0.0,0,1,0,63,WB_RTFP,-5.601355973099064
Beans Brown,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,0.25037609385041293,4.341658187975006,4.493230723323571,1.4502258893387188,,0.0,0,1,0,63,WB_RTFP,9.231972326627513
Beef Boneless,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,0.9232568390293183,2.7019581179129837,-2.166366538746989,-0.7836220100726821,,0.0,0,0,0,63,WB_RTFP,-2.9682268480473506
Garri White,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,-0.4618089636131195,0.983328341818912,1.27845653590819,-4.703359706895139,,0.0,0,1,0,63,WB_RTFP,9.26076346275262
Goat Meat Bone-In,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,0.8535301169299458,2.9424627552806726,-1.86357010695265,-0.40191175354373776,,0.0,0,0,0,63,WB_RTFP,-2.1394259603297106
Maize White Grain,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,1.0356974498411775,6.233227822691401,-5.3395446335526175,3.996149186469111,,0.0,0,0,0,63,WB_RTFP,-3.3404205055516223
Onions Fresh,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,1.1070536229098815,4.946447661245323,-4.986920234190084,2.3651406820454968,,0.0,0,0,0,63,WB_RTFP,0.1378169790517969
Rice Long-Grain Imported,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,1.3286310056295436,5.460825087024679,-5.655506990615344,0.26823796732231564,,,0,0,1,63,WB_RTFP,1.4354529572400132
Yam Tuber,2012-04-01,2012-03-01,0.8660254037844387,-0.4999999999999998,2.3111102886310464,7.220281330829459,-6.657688412694518,1.7593970807128212,,0.0,0,1,0,63,WB_RTFP,-9.18955792835563
Agric Hen Eggs (Crate of 30 Pieces),2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,-5.601355973099064,1.0870268651788084,5.157788206656311,0.05869477077602436,,0.0,0,1,0,64,WB_RTFP,1.6930592407969236
Beans Brown,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,9.231972326627513,0.25037609385041293,4.341658187975006,-1.2360364668083101,,0.0,0,1,0,64,WB_RTFP,3.171931787765536
Beef Boneless,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,-2.9682268480473506,0.9232568390293183,2.7019581179129837,-0.09319580143087869,,0.0,0,0,0,64,WB_RTFP,1.8800811976140253
Garri White,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,9.26076346275262,-0.4618089636131195,0.983328341818912,1.2072806827047478,,0.0,0,1,0,64,WB_RTFP,-0.31425051414696314
Goat Meat Bone-In,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,-2.1394259603297106,0.8535301169299458,2.9424627552806726,0.023584911534180186,,0.0,0,0,0,64,WB_RTFP,1.7712626924206276
Maize White Grain,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,-3.3404205055516223,1.0356974498411775,6.233227822691401,0.33048315832782116,,0.0,0,1,0,64,WB_RTFP,2.6193909473066768
Onions Fresh,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,0.1378169790517969,1.1070536229098815,4.946447661245323,0.5175479482797396,,0.0,0,0,0,64,WB_RTFP,2.4235061109687317
Rice Long-Grain Imported,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,1.4354529572400132,1.3286310056295436,5.460825087024679,1.7152607603493575,,,0,0,1,64,WB_RTFP,3.3307526507734497
Yam Tuber,2012-05-01,2012-04-01,0.49999999999999994,-0.8660254037844387,-9.18955792835563,2.3111102886310464,7.220281330829459,0.062368650033106654,,0.0,0,1,0,64,WB_RTFP,0.8778219771339302
Agric Hen Eggs (Crate of 30 Pieces),2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,1.6930592407969236,-5.601355973099064,1.0870268651788084,1.225521303144883,,0.0,0,0,0,65,WB_RTFP,7.0273484194386615
Beans Brown,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,3.171931787765536,9.231972326627513,0.25037609385041293,-1.537297166982332,,0.0,0,1,0,65,WB_RTFP,-3.095121346088847
Beef Boneless,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,1.8800811976140253,-2.9682268480473506,0.9232568390293183,1.1287884140976923,,0.0,0,0,0,65,WB_RTFP,3.314778216979497
Garri White,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,-0.31425051414696314,9.26076346275262,-0.4618089636131195,-0.020464118254770458,,0.0,0,0,0,65,WB_RTFP,-3.67119174511058
Goat Meat Bone-In,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,1.7712626924206276,-2.1394259603297106,0.8535301169299458,0.8408640350418661,,0.0,0,0,0,65,WB_RTFP,3.058362303045281
Maize White Grain,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,2.6193909473066768,-3.3404205055516223,1.0356974498411775,1.7387932302507902,,0.0,0,1,0,65,WB_RTFP,4.1960651221685685
Onions Fresh,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,2.4235061109687317,0.1378169790517969,1.1070536229098815,0.6478116606098983,,0.0,0,0,0,65,WB_RTFP,1.022453827406089
Rice Long-Grain Imported,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,3.3307526507734497,1.4354529572400132,1.3286310056295436,1.5907046207845221,,,0,0,1,65,WB_RTFP,0.33230736367872993
Yam Tuber,2012-06-01,2012-05-01,1.2246467991473532e-16,-1.0,0.8778219771339302,-9.18955792835563,2.3111102886310464,2.162619323963866,,0.0,0,0,0,65,WB_RTFP,11.56123862203582
Agric Hen Eggs (Crate of 30 Pieces),2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,7.0273484194386615,1.6930592407969236,-5.601355973099064,2.61696144281498,,0.0,0,0,0,66,WB_RTFP,3.6945391262734883
Beans Brown,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,-3.095121346088847,3.171931787765536,9.231972326627513,9.056166222798435,,0.0,0,0,0,66,WB_RTFP,-1.5033880359551999
Beef Boneless,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,3.314778216979497,1.8800811976140253,-2.9682268480473506,0.6121366710228227,,0.0,0,1,0,66,WB_RTFP,1.8468136669662405
Garri White,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,-3.67119174511058,-0.31425051414696314,9.26076346275262,0.37220523154024576,,0.0,0,0,0,66,WB_RTFP,-1.637290880293174
Goat Meat Bone-In,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,3.058362303045281,1.7712626924206276,-2.1394259603297106,0.8980747393146027,,0.0,0,1,0,66,WB_RTFP,1.8823486108523024
Maize White Grain,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,4.1960651221685685,2.6193909473066768,-3.3404205055516223,5.219669488109613,,0.0,0,1,0,66,WB_RTFP,2.695644720425916
Onions Fresh,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,1.022453827406089,2.4235061109687317,0.1378169790517969,3.0738516142242878,,0.0,0,1,0,66,WB_RTFP,2.2403918774710263
Rice Long-Grain Imported,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,0.33230736367872993,3.3307526507734497,1.4354529572400132,0.6813309556754188,,,0,0,1,66,WB_RTFP,1.8790155893778415
Yam Tuber,2012-07-01,2012-06-01,-0.4999999999999997,-0.8660254037844388,11.56123862203582,0.8778219771339302,-9.18955792835563,4.300770441296442,,0.0,0,0,0,66,WB_RTFP,6.533142946358517
Agric Hen Eggs (Crate of 30 Pieces),2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,3.6945391262734883,7.0273484194386615,1.6930592407969236,-0.3318007836387027,,0.0,0,0,0,67,WB_RTFP,1.85157241707532
Beans Brown,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,-1.5033880359551999,-3.095121346088847,3.171931787765536,-13.47274382689212,,0.0,0,0,0,67,WB_RTFP,3.432257663091298
Beef Boneless,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,1.8468136669662405,3.314778216979497,1.8800811976140253,1.927626988304132,,0.0,0,1,0,67,WB_RTFP,2.1116659187223163
Garri White,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,-1.637290880293174,-3.67119174511058,-0.31425051414696314,-4.434457225444966,,0.0,0,0,0,67,WB_RTFP,2.7903371879409056
Goat Meat Bone-In,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,1.8823486108523024,3.058362303045281,1.7712626924206276,1.1173244511203162,,0.0,0,1,0,67,WB_RTFP,1.855564140903465
Maize White Grain,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,2.695644720425916,4.1960651221685685,2.6193909473066768,-5.419168408517416,,0.0,0,0,0,67,WB_RTFP,2.5432766944821994
Onions Fresh,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,2.2403918774710263,1.022453827406089,2.4235061109687317,-1.7961970287424522,,0.0,0,1,0,67,WB_RTFP,1.773195999617183
Rice Long-Grain Imported,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,1.8790155893778415,0.33230736367872993,3.3307526507734497,1.1619246101151726,,,0,0,1,67,WB_RTFP,2.434554911656739
Yam Tuber,2012-08-01,2012-07-01,-0.8660254037844384,-0.5000000000000004,6.533142946358517,11.56123862203582,0.8778219771339302,-0.7337924789321049,,0.0,1,0,0,67,WB_RTFP,2.3752253176994254
Agric Hen Eggs (Crate of 30 Pieces),2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,1.85157241707532,3.6945391262734883,7.0273484194386615,-3.4697625410600175,,0.0,0,0,0,68,WB_RTFP,2.01876937115526
Beans Brown,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,3.432257663091298,-1.5033880359551999,-3.095121346088847,-0.1915203590076464,,0.0,0,0,0,68,WB_RTFP,-7.035893425488327
Beef Boneless,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,2.1116659187223163,1.8468136669662405,3.314778216979497,-4.2153554420991775,,0.0,0,0,0,68,WB_RTFP,1.7664095305638838
Garri White,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,2.7903371879409056,-1.637290880293174,-3.67119174511058,-4.035285440819392,,0.0,1,0,0,68,WB_RTFP,-3.053643139208684
Goat Meat Bone-In,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,1.855564140903465,1.8823486108523024,3.058362303045281,-3.5247833569335474,,0.0,0,0,0,68,WB_RTFP,1.0801141764680722
Maize White Grain,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,2.5432766944821994,2.695644720425916,4.1960651221685685,-2.4937156340936406,,0.0,1,0,0,68,WB_RTFP,3.0953642791380798
Onions Fresh,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,1.773195999617183,2.2403918774710263,1.022453827406089,-2.2946574871376524,,0.0,0,1,0,68,WB_RTFP,3.0632065519237583
Rice Long-Grain Imported,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,2.434554911656739,1.8790155893778415,0.33230736367872993,-3.030974864285385,,,0,0,1,68,WB_RTFP,3.1279678718335147
Yam Tuber,2012-09-01,2012-08-01,-1.0,-1.8369701987210297e-16,2.3752253176994254,6.533142946358517,11.56123862203582,-4.388118179093114,,0.0,1,0,0,68,WB_RTFP,5.138892913650528
Agric Hen Eggs (Crate of 30 Pieces),2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,2.01876937115526,1.85157241707532,3.6945391262734883,2.017966527569892,,0.0,1,0,0,69,WB_RTFP,-2.5854555371095933
Beans Brown,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,-7.035893425488327,3.432257663091298,-1.5033880359551999,1.5374469005475344,,0.0,1,0,0,69,WB_RTFP,-3.0711228457652506
Beef Boneless,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,1.7664095305638838,2.1116659187223163,1.8468136669662405,3.499338835438426,,0.0,0,0,0,69,WB_RTFP,-2.4341963879372597
Garri White,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,-3.053643139208684,2.7903371879409056,-1.637290880293174,12.759329381236316,,0.0,1,0,0,69,WB_RTFP,-2.6898993400279014
Goat Meat Bone-In,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,1.0801141764680722,1.855564140903465,1.8823486108523024,2.5731854097274187,,0.0,0,0,0,69,WB_RTFP,-2.203619368655596
Maize White Grain,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,3.0953642791380798,2.5432766944821994,2.695644720425916,3.4309088815797084,,0.0,1,0,0,69,WB_RTFP,-3.7107085962117314
Onions Fresh,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,3.0632065519237583,1.773195999617183,2.2403918774710263,3.074576598710843,,0.0,0,0,0,69,WB_RTFP,-2.919129450474889
Rice Long-Grain Imported,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,3.1279678718335147,2.434554911656739,1.8790155893778415,4.120512330770043,,,0,0,1,69,WB_RTFP,-2.671172571925251
Yam Tuber,2012-10-01,2012-09-01,-0.8660254037844386,0.5000000000000001,5.138892913650528,2.3752253176994254,6.533142946358517,3.299963292478969,,0.0,1,0,0,69,WB_RTFP,-3.536468261361847
Agric Hen Eggs (Crate of 30 Pieces),2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-2.5854555371095933,2.01876937115526,1.85157241707532,-1.721704264365076,,0.0,1,0,0,70,WB_RTFP,-1.8725570954323145
Beans Brown,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-3.0711228457652506,-7.035893425488327,3.432257663091298,8.757459346756935,,0.0,1,0,0,70,WB_RTFP,11.80452891246544
Beef Boneless,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-2.4341963879372597,1.7664095305638838,2.1116659187223163,-2.489963438645393,,0.0,1,0,0,70,WB_RTFP,-2.357116195763531
Garri White,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-2.6898993400279014,-3.053643139208684,2.7903371879409056,5.139216223098231,,0.0,1,0,0,70,WB_RTFP,3.909618537060844
Goat Meat Bone-In,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-2.203619368655596,1.0801141764680722,1.855564140903465,-1.5538673779805667,,0.0,1,0,0,70,WB_RTFP,-1.4155587220726407
Maize White Grain,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-3.7107085962117314,3.0953642791380798,2.5432766944821994,0.6019586573571933,,0.0,1,0,0,70,WB_RTFP,-0.45661434855017724
Onions Fresh,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-2.919129450474889,3.0632065519237583,1.773195999617183,-1.9149263824630447,,0.0,1,0,0,70,WB_RTFP,-2.2723601472026234
Rice Long-Grain Imported,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-2.671172571925251,3.1279678718335147,2.434554911656739,-1.9598363670373709,,,0,0,1,70,WB_RTFP,-3.3073446162397824
Yam Tuber,2012-11-01,2012-10-01,-0.5000000000000004,0.8660254037844384,-3.536468261361847,5.138892913650528,2.3752253176994254,-4.762158253287662,,0.0,1,0,0,70,WB_RTFP,-5.200112232227017
Agric Hen Eggs (Crate of 30 Pieces),2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-1.8725570954323145,-2.5854555371095933,2.01876937115526,6.094551840021811,,0.0,1,0,0,71,WB_RTFP,0.7372508360250718
Beans Brown,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,11.80452891246544,-3.0711228457652506,-7.035893425488327,0.2342112435869126,,0.0,1,0,0,71,WB_RTFP,8.893985248317883
Beef Boneless,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-2.357116195763531,-2.4341963879372597,1.7664095305638838,3.355596749042178,,0.0,1,0,0,71,WB_RTFP,0.14477454092332032
Garri White,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,3.909618537060844,-2.6898993400279014,-3.053643139208684,0.8578556340592902,,0.0,1,0,0,71,WB_RTFP,-1.9562162309665565
Goat Meat Bone-In,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-1.4155587220726407,-2.203619368655596,1.0801141764680722,3.261198453230496,,0.0,1,0,0,71,WB_RTFP,0.6401676419392377
Maize White Grain,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-0.45661434855017724,-3.7107085962117314,3.0953642791380798,8.465512041984757,,0.0,0,0,0,71,WB_RTFP,-0.4535836402375204
Onions Fresh,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-2.2723601472026234,-2.919129450474889,3.0632065519237583,6.8580068672223105,,0.0,1,0,0,71,WB_RTFP,-1.0707867262116033
Rice Long-Grain Imported,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-3.3073446162397824,-2.671172571925251,3.1279678718335147,7.800743823362688,,,0,0,1,71,WB_RTFP,-1.8707133632392625
Yam Tuber,2012-12-01,2012-11-01,-2.4492935982947064e-16,1.0,-5.200112232227017,-3.536468261361847,5.138892913650528,9.74300641050303,,0.0,0,0,0,71,WB_RTFP,0.5114096678368929
Agric Hen Eggs (Crate of 30 Pieces),2013-01-01,2012-12-01,0.49999999999999994,0.8660254037844387,0.7372508360250718,-1.8725570954323145,-2.5854555371095933,-3.726116828981707,,0.0,0,0,0,72,WB_RTFP,-0.3917249832243619
